ids,times,up,content
6830461535047792548,1628508933,0,后悔没去当兵
6831637232688705814,1628789241,0,李易峰也配？
6831451140169550242,1628744874,0,打倒帝国主义
6829965052204706470,1628390563,0,好快啊！！！
6830798868305685805,1628589360,0,来看李易峰的
6830121175637433443,1628427785,0,怀念革命烈士
6830519178072305643,1628522676,0,我爱我的祖国
6830859514548218504,1628603819,0,从头哭到尾！
6830166063494087134,1628438487,0,向烈士们致敬
6830013387510796524,1628402087,0,什么垃圾电影
6830006443504974759,1628400431,0,李易峰李易峰
6830161964468021195,1628437510,0,学党史跟党走
6830008599561785715,1628400945,0,李易峰我来了
6830049635562579306,1628410729,0,文化的革命者
6830141206479912357,1628432561,0,怎么会有韩庚
6830393655375582196,1628492750,0,团结就是力量
6816322972487792728,1625138037,0,来看看王大锤
6830836278070492792,1628598279,0,就来秀一下v7
6830850606119143164,1628601695,0,我没vlp酸了
6830126962359299729,1628429165,0,👍👍👍👍
6816053635784931732,1625073822,0,明天去看1921
6830524287430817887,1628523895,0,峰峰 我来啦
6830089813085798452,1628420308,0,中国加油💪
6831436725357520411,1628741437,0,李大钊.伟人
6830007887473991731,1628400775,0,致敬革命者!
6830692910086761303,1628564097,0,来看 李易峰
6816273393960631850,1625126217,0,毛主席万岁
6830840976391419594,1628599399,0,守常先生！
6829990614180709489,1628396657,0,我只想有家
6830036849587546317,1628407680,0,革命者万岁
6830059015636922343,1628412965,0,守常，仲甫
6816396368735138927,1625155536,0,为啥看不了
6831515298693000584,1628760170,0,致敬李先生
6830006800872261021,1628400516,0,都快看哭了
6830859000288788770,1628603696,0,我是中国人
6831079012316353999,1628656151,0,这剧好一般
6830169135674948127,1628439220,0,真的很好看
6830062532330270298,1628413804,0,吾辈当自强
6816331202065580985,1625139999,0,为啥还不开
6830109435281418137,1628424986,0,国民党必亡
6829967636210538109,1628391179,0,还是明国好
6830013022371636055,1628402000,0,拍得不理想
6830780682868760220,1628585024,0,苏联代言人
6831584911950761005,1628776767,0,心潮澎湃！
6828848699372606775,1628124403,0,致敬革命者
6816295826559049913,1625131565,0,在电影院？
6830142795647298301,1628432940,0,贴膜哦我我
6831151524777697675,1628673440,0,共产党万岁
6830115449623934466,1628426420,0,共产党万岁
6830529246788450898,1628525077,0,全是回忆？
6829983352456365421,1628394926,0,太乱看着累
6829975693904849314,1628393100,0,再来看一遍
6830127524639300407,1628429299,0,青春致国家
6830133185527829658,1628430649,0,革命先驱者
6818161599460132218,1625576400,0,中国万岁。
6830038744213377406,1628408132,0,还革命呀？
6829970145817810320,1628391777,0,尊敬先人！
6829989313539796663,1628396347,0,中华之崛起
6830062456790855140,1628413786,0,喜欢李易峰
6829997255890435495,1628398241,0,来看革命者
6830090664495960172,1628420511,0,致敬先烈✊
6830415339587521679,1628497919,0,片名不错，
6808641204544618328,1623306561,0,期待张颂文
6830130926039493549,1628430110,0,评分怎么评
6830489120704166119,1628515510,0,李易峰演谁
6829973664125810644,1628392616,0,革命万岁！
6831807023210710550,1628829723,0,免费观看吧
6831617641098930577,1628784570,0,这才是国父
6829960215291386138,1628389409,0,这么少人吗
6830135905856911009,1628431297,0,秀，是你吗
6830972435089470728,1628630741,0,2021.8.11打卡
6831290940167038272,1628706679,0,吾辈当自强
6809705598356530659,1623560332,0,这才是演员
6822046779034859799,1626502699,0,好久可以看
6830536680919681114,1628526849,0,我看英雄的
6830075673348942482,1628416937,0,全程哭到尾
6829969484854198075,1628391619,0,期待李易峰
6830324767321548584,1628476325,0,致敬革命者
6830115801698029345,1628426504,0,李易峰呢？
6830507871939992187,1628519981,0,评分太低了
6829969202330100557,1628391552,0,蛮期待的。
6831183619910683218,1628681092,0,喜欢张颂文
6830071000449558001,1628415823,0,来看李易峰
6830165894040183173,1628438447,0,致敬李先生
6830423689297538873,1628499910,0,致敬先烈！
6830423551648876729,1628499877,0,河南雄起！
6830141820874140848,1628432707,0,张文颂真牛
6829960180973573839,1628389401,0,好看。想哭
6830023347426688800,1628404461,0,确实是俄奸
6831247388053478992,1628696295,0,呵呵
6830418593012653880,1628498695,0,0哦
6831953540047321864,1628864655,0,中国🇨🇳
6830005163281756691,1628400126,0,2021.8.8 13:21
6814396585531159099,1624678751,0,期待上映!
6830085455916957692,1628419269,0,垃圾，2分
6831236792331401963,1628693769,0,我是V几？
6831617217751165318,1628784470,0,真好看👍
6830031493704577654,1628406403,0,6分最多了
6830079704775393108,1628417898,0,李易峰 帅
6830041448042090978,1628408777,0,吾辈自强
6830101819771731354,1628423170,0,太伟大了
6829989354387950477,1628396357,0,觉醒年代
6830002504558601911,1628399492,0,守常先生
6830155652887630618,1628436005,0,屏蔽弹幕
6830070236624861150,1628415640,0,蜜蜂在哪
6830721966794494379,1628571025,0,我是微几
6830715330986137076,1628569443,0,我也相信
6830195983972700541,1628445621,0,革命先烈
6830114676412573047,1628426236,0,伟大的人
6829960202721047507,1628389406,0,来了来了
6829966788319400268,1628390976,0,来啦！！
6830814916861902751,1628593186,0,谁是主角
6829975513444799864,1628393057,0,来看宋茜
6831176624906326668,1628679424,0,勿忘国耻
6829959321615221709,1628389196,0,来了来了
6831647261428946704,1628791632,0,牢记历史
6830888872121865138,1628610818,0,感慨万千
6830108725043148965,1628424817,0,五毛觉醒
6830175936139242146,1628440841,0,铭记历史
6831091955774931033,1628659237,0,什么歌？
6831060754779615162,1628651798,0,爱我中华
6830857663627191542,1628603378,0,感恩生活
6829974277010285506,1628392762,0,我也来啦
6831786464070478430,1628824821,0,我相信！
6830301567287972364,1628470794,0,好好活着
6831940543258181909,1628861556,0,先生千古
6830953398544518638,1628626203,0,👍👍👍
6830121779386536674,1628427929,0,好看好看
6831043197854966024,1628647613,0,垃圾电影
6831859563923253456,1628842249,0,非常喜欢
6830500931700681888,1628518326,0,致敬一下
6831794867023127544,1628826824,0,先生千古
6831446279696815725,1628743715,0,签到8月12
6830843564193097929,1628600016,0,勿忘国耻
6830115668600174527,1628426472,0,教员千古
6830128066509809673,1628429428,0,白客☺️
6830843757206582149,1628600062,0,谢谢您们
6830146376924406974,1628433794,0,👍👍👍
6830709166747566825,1628567973,0,守常先生
6829977158530508423,1628393449,0,来看峰峰
6830101380447920288,1628423066,0,伟大领袖
6831294703040604335,1628707576,0,有白客？
6830046198691278348,1628409909,0,热泪盈眶
6830886676068199153,1628610295,0,👍👍👍
6831529349104020433,1628763520,0,太好看了
6831224933406610915,1628690942,0,太垃级了
6831478185171756800,1628751322,0,必须五星
6830478452177560204,1628512967,0,先生千古
6829991061729718315,1628396764,0,一代伟人
6830110338386375501,1628425201,0,洗洗睡吧
6831272794437723236,1628702353,0,😁😁😁
6830055371030014589,1628412096,0,肃然起敬
6831523345502984860,1628762089,0,革命领袖
6829986618133058639,1628395704,0,挺好看的
6830103727605439610,1628423625,0,我们相信
6831676326886305544,1628798562,0,狗血演员
6831197401957542834,1628684378,0,热血沸腾
6830127823001234725,1628429370,0,我来了，
6830828538862390575,1628596434,0,😅😅😅
6831255504979641813,1628698230,0,勿忘历史
6831460451813836859,1628747094,0,爱我中华
6831057501006210599,1628651023,0,八月十一
6831258584915770306,1628698965,0,好有爱呀
6830070463368935705,1628415695,0,勿忘国耻
6829980750746349960,1628394305,0,爸爸赞我
6829980666776391685,1628394285,0,好久不见
6830113770828612024,1628426020,0,致敬！，
6829986329254751184,1628395635,0,哈哈哈哈
6830012651272017762,1628401911,0,共产主义
6829964898105972267,1628390526,0,拍的不好
6830158722367375760,1628436737,0,演员不行
6829995955354233377,1628397930,0,来之不易
6830455401922701702,1628507471,0,选错主演
6831374842353040292,1628726683,0,秦昊！！
6830878270477444594,1628608291,0,中，可中
6830023270872262648,1628404443,0,来啦来啦
6831213948306466242,1628688323,0,打卡打卡
6830024422921873696,1628404718,0,来了来了
6830181629768394652,1628442199,0,祖国万岁
6829982514035974793,1628394726,0,👏👏👏
6817259628896204275,1625361354,0,致敬英雄
6830050882780813723,1628411026,0,报道来了
6830706521009974471,1628567342,0,革命先驱
6830272751157128005,1628463924,0,致敬伟人
6830835069360335588,1628597991,0,败家子。
6829983378909838827,1628394932,0,峰仔！！
6831824230665811094,1628833825,0,敬畏先烈
6830386473212994518,1628491037,0,先生千古
6831326585207804631,1628715177,0,我易峰哥
6829963309538485191,1628390147,0,扬州加油
6816977056429535672,1625293983,0,期待上映
6829997072448355420,1628398197,0,值得一看
6830133660650318025,1628430762,0,李易峰呢
6830514773671553699,1628521626,0,致敬先辈
6830158599361022182,1628436708,0,民族脊梁
6830016644299778286,1628402863,0,致敬先辈
6831083896503664489,1628657316,0,来看峰峰
6831104004701697588,1628662110,0,勿忘国耻
6830476068076271215,1628512398,0,内战可耻
6829967146395521894,1628391062,0,赞👍🏻
6829972192780767750,1628392265,0,the pioneer
6831241109138459312,1628694798,0,00后报道
6831116398387674329,1628665065,0,我是v几
6831113061466510511,1628664269,0,我是V几
6830895332713308461,1628612359,0,我v几啊
6831025020051972364,1628643279,0,我是v几
6830009038915134863,1628401050,0,中国yyds
6830507182568371213,1628519817,0,我是V几
6830025269332303416,1628404919,0,真好看
6830963223286393294,1628628545,0,呜呜呜
6831190212740010453,1628682664,0,挺好看
6831150934580395793,1628673299,0,太乱了
6813055136366569002,1624358924,0,李易峰
6818382403727457818,1625629044,0,国际歌
6829987019578283768,1628395800,0,致敬！
6808850854671011265,1623356546,0,烂片吧
6830112732276986467,1628425772,0,好看吗
6830033118435350871,1628406791,0,革命者
6831179022164955652,1628679996,0,我要是
6830135681939828283,1628431244,0,我相信
6830134872946638639,1628431051,0,看不懂
6830520922672081524,1628523092,0,不好看
6830719632836273163,1628570469,0,我相信
6830890840441632889,1628611288,0,哈哈哈
6831464461551673904,1628748050,0,流泪了
6831172394393069197,1628678415,0,没看懂
6830785953045293959,1628586281,0,还可以
6830883058128658921,1628609432,0,好看么
6830679014798060794,1628560785,0,看不懂
6830136127240676233,1628431350,0,我相信
6829984938645840698,1628395304,0,致敬！
6831511005164362986,1628759146,0,好看吗
6831108102847260137,1628663087,0,好看的
6831072014615077251,1628654483,0,敬礼！
6830540201626849465,1628527689,0,米振东
6829955043773260114,1628388176,0,耶耶耶
6830170644563371109,1628439580,0,哇哇哇
6831893857102069461,1628850425,0,看哭了
6830138807145213452,1628431989,0,我相信
6831613189277218712,1628783509,0,我坚信
6831244278983830889,1628695554,0,可以哦
6830017999605209479,1628403186,0,北平吧
6816977997477161117,1625294207,0,革命者
6831819997136708357,1628832816,0,好电影
6829971139708476310,1628392014,0,不好看
6829971450330225209,1628392088,0,挺靠前
6830859022971584892,1628603702,0,好看吗
6831533778054162214,1628764576,0,李易峰
6829992238529772352,1628397044,0,王大锤
6818804606977995304,1625729705,0,已看完
6831561848282564648,1628771268,0,我相信
6831041697611136119,1628647255,0,我相信
6830045189906638943,1628409669,0,不好看
6829998900053408044,1628398633,0,不好看
6831247938950324745,1628696427,0,看哭了
6830038965576146550,1628408185,0,不好看
6830323642375469674,1628476057,0,我来了
6830733913086815447,1628573873,0,王大锤
6829961659054694373,1628389754,0,冲冲冲
6830140325806077656,1628432351,0,！致敬
6830019887897669154,1628403636,0,峰哥！
6830053963383856161,1628411761,0,就这啊
6830178743231597090,1628441510,0,演技烂
6829975157482582182,1628392972,0,李易峰
6830075453676464444,1628416884,0,垃圾片
6831440252956110650,1628742278,0,破防了
6830066480969574719,1628414745,0,好难过
6830097651489191154,1628422177,0,致敬：
6829979640535081317,1628394041,0,李易峰
6830152670871682338,1628435294,0,致敬！
6831173527853218611,1628678686,0,我哭了
6830110192659477066,1628425167,0,我相信
6831429815568832402,1628739789,0,好不好
6831556101414986611,1628769898,0,很好看
6830824015804769356,1628595355,0,我爱辽
6830176561082005997,1628440990,0,看哭了
6831807020920599308,1628829722,0,李易峰
6829961221920143990,1628389649,0,冲冲冲
6830923870631895907,1628619163,0,就这？
6807169011387182862,1622955563,0,我相信
6830243968249115552,1628457061,0,外蒙？
6809471547954707460,1623504530,0,李易峰
6830558265332474866,1628531996,0,哭死了
6831277149358265485,1628703391,0,我相信
6830068246754764121,1628415166,0,看哭了
6830121568178332845,1628427879,0,我坚信
6830097164266263796,1628422061,0,我也是
6830842778314739899,1628599829,0,说得好
6830871666214577926,1628606716,0,好电影
6830053101634728953,1628411555,0,好看吗
6831229839018434922,1628692111,0,v6 来也
